Année de naissance;Code commune;Libellé commune;Sexe;Prénom;Nombre
2016;35238;Rennes;Féminin;Clarysse;1
2016;35238;Rennes;Féminin;Dahliana;1
2016;35238;Rennes;Féminin;Khadija;2
2016;35238;Rennes;Féminin;Elza;1
2016;35238;Rennes;Féminin;Ève;1
2016;35238;Rennes;Féminin;Layna;3
2016;35238;Rennes;Féminin;Ferdaws;1
2016;35238;Rennes;Féminin;Giada;1
2016;35238;Rennes;Féminin;Gwénaëlle;1
2016;35238;Rennes;Féminin;Halimatou;1
2016;35238;Rennes;Féminin;Lina;29
2016;35238;Rennes;Féminin;Lisa;19
2016;35238;Rennes;Féminin;Herenui;1
2016;35238;Rennes;Féminin;Louenn;2
2016;35238;Rennes;Féminin;Idunn;1
2016;35238;Rennes;Féminin;Illana;1
2016;35238;Rennes;Féminin;Iman;1
2016;35238;Rennes;Féminin;Jaëlys;1
2016;35238;Rennes;Féminin;Jaya;1
2016;35238;Rennes;Féminin;Kadiatou;1
2016;35238;Rennes;Féminin;Kaïna;1
2016;35238;Rennes;Féminin;Kalie;1
2016;35238;Rennes;Féminin;Mame;3
2016;35238;Rennes;Féminin;Kélya;1
2016;35238;Rennes;Féminin;Thiziri;1
2016;35238;Rennes;Féminin;Yesmeen;1
2016;35238;Rennes;Féminin;Yress;1
2017;35238;Rennes;Féminin;Yanisia;1
2017;35238;Rennes;Féminin;Nesly;1
2017;35238;Rennes;Féminin;Ons;1
2017;35238;Rennes;Féminin;Prune;1
2017;35238;Rennes;Féminin;Ruken;1
2017;35238;Rennes;Féminin;Safaâ;1
2017;35238;Rennes;Féminin;Saliha;1
2017;35238;Rennes;Féminin;Séléna;1
2017;35238;Rennes;Féminin;Syana;3
2017;35238;Rennes;Féminin;Sheïnaya;1
2017;35238;Rennes;Féminin;Sima;1
2017;35238;Rennes;Féminin;Soazig;1
2017;35238;Rennes;Féminin;Sonah-Louise;1
2017;35238;Rennes;Féminin;Sterenn;1
2017;35238;Rennes;Féminin;Telma;1
2017;35238;Rennes;Féminin;Tiana;1
2017;35238;Rennes;Féminin;Ysaline;2
2017;35238;Rennes;Féminin;Vicky;1
2017;35238;Rennes;Masculin;Ahmed;3
2017;35238;Rennes;Masculin;Awen;3
2017;35238;Rennes;Masculin;Alexander;2
2017;35238;Rennes;Masculin;Alpha;2
2017;35238;Rennes;Masculin;Bradley;2
2017;35238;Rennes;Masculin;Ethann;3
2017;35238;Rennes;Masculin;Guillaume;2
2017;35238;Rennes;Masculin;Abdenour;1
2017;35238;Rennes;Masculin;Akmar;1
2017;35238;Rennes;Masculin;Alphonse;1
2017;35238;Rennes;Masculin;Aodrenn;1
2017;35238;Rennes;Masculin;Assym;1
2017;35238;Rennes;Masculin;Dayronn;1
2017;35238;Rennes;Masculin;Denovan;1
2017;35238;Rennes;Masculin;Dion;1
2017;35238;Rennes;Masculin;Djohan;1
2017;35238;Rennes;Masculin;Kenzo;4
2017;35238;Rennes;Masculin;Eric;1
2017;35238;Rennes;Masculin;Erwens;1
2017;35238;Rennes;Masculin;Feyyaz;1
2017;35238;Rennes;Masculin;Gédéon;1
2017;35238;Rennes;Masculin;Loup;2
2017;35238;Rennes;Masculin;Henri;1
2017;35238;Rennes;Masculin;Hippolyt;1
2017;35238;Rennes;Masculin;Hiroiti;1
2017;35238;Rennes;Masculin;Lucas;43
2017;35238;Rennes;Masculin;Ioané;1
2017;35238;Rennes;Masculin;Isak;1
2017;35238;Rennes;Masculin;Ivann;1
2017;35238;Rennes;Masculin;Mamadou;3
2017;35238;Rennes;Masculin;Kaïl;1
2017;35238;Rennes;Masculin;Kamil;1
2017;35238;Rennes;Masculin;Ka-Yumm;1
2017;35238;Rennes;Masculin;Lanciné-Ferré;1
2017;35238;Rennes;Masculin;Nassim;7
2017;35238;Rennes;Masculin;Marcelo;1
2017;35238;Rennes;Masculin;Othman;2
2017;35238;Rennes;Masculin;Melvin;1
2017;35238;Rennes;Masculin;Armel;5
2017;35238;Rennes;Masculin;Aïdan;5
2017;35238;Rennes;Masculin;Sadio;1
2017;35238;Rennes;Masculin;Timéo;12
2017;35238;Rennes;Masculin;Tristan;4
2017;35238;Rennes;Masculin;Taylor;1
2017;35238;Rennes;Masculin;Sloan;1
2017;35238;Rennes;Masculin;Taïron;1
2016;35238;Rennes;Féminin;Maëlya;1
2016;35238;Rennes;Féminin;Méloé;1
2016;35238;Rennes;Féminin;Meryem;1
2017;35238;Rennes;Féminin;Bleuwenn;1
2017;35238;Rennes;Féminin;Caitlyn;1
2017;35238;Rennes;Féminin;Cézembre;1
2017;35238;Rennes;Féminin;Chana;1
2017;35238;Rennes;Féminin;Cymbelina;1
2017;35238;Rennes;Féminin;June;2
2017;35238;Rennes;Féminin;Déva;1
2017;35238;Rennes;Féminin;Éléanore;1
2017;35238;Rennes;Féminin;Emeraude;1
2017;35238;Rennes;Féminin;Énid;1
2017;35238;Rennes;Féminin;Esmira;1
2017;35238;Rennes;Féminin;Gaby;1
2017;35238;Rennes;Féminin;Graciele;1
2017;35238;Rennes;Féminin;Hanaleï;1
2017;35238;Rennes;Féminin;Louisa;10
2017;35238;Rennes;Féminin;Luce;4
2017;35238;Rennes;Féminin;Ibtissam;1
2017;35238;Rennes;Féminin;Inna;1
2017;35238;Rennes;Féminin;Irène;1
2017;35238;Rennes;Féminin;Irmuun;1
2017;35238;Rennes;Féminin;Joanna;1
2017;35238;Rennes;Féminin;Kalie;1
2017;35238;Rennes;Féminin;Alexia;5
2017;35238;Rennes;Féminin;Aline;3
2017;35238;Rennes;Féminin;Bérénice;9
2017;35238;Rennes;Féminin;Castille;5
2017;35238;Rennes;Féminin;Amy;2
2017;35238;Rennes;Féminin;Clarysse;2
2017;35238;Rennes;Féminin;Cléa;2
2017;35238;Rennes;Féminin;Eléna;4
2017;35238;Rennes;Féminin;Angela;1
2017;35238;Rennes;Féminin;Arwenn;1
2017;35238;Rennes;Féminin;Ilana;2
2017;35238;Rennes;Masculin;Thibaud;1
2017;35238;Rennes;Masculin;Tushig;1
2017;35238;Rennes;Masculin;Wandrille;1
2017;35238;Rennes;Masculin;Youness;2
2017;35238;Rennes;Masculin;Youni;1
2017;35238;Rennes;Féminin;Kyriane;1
2017;35238;Rennes;Féminin;Laurane;1
2017;35238;Rennes;Féminin;Lennie;1
2017;35238;Rennes;Féminin;Lilé;1
2017;35238;Rennes;Féminin;Lili;1
2017;35238;Rennes;Féminin;Luz-Arwen;1
2017;35238;Rennes;Féminin;Lydie;1
2017;35238;Rennes;Féminin;Lywenn;1
2017;35238;Rennes;Féminin;Maélie;1
2017;35238;Rennes;Féminin;Mekka;1
2017;35238;Rennes;Féminin;Mérédith;1
2017;35238;Rennes;Féminin;Molly;1
2017;35238;Rennes;Féminin;Lyly;1
2017;35238;Rennes;Féminin;Mallory;1
2017;35238;Rennes;Féminin;Noa;3
2017;35238;Rennes;Féminin;Nolwenn;3
2017;35238;Rennes;Féminin;Méloé;2
2017;35238;Rennes;Féminin;Malya-Ana;1
2017;35238;Rennes;Féminin;Nina;14
2017;35238;Rennes;Féminin;Mary;1
2017;35238;Rennes;Féminin;Nassima;1
2017;35238;Rennes;Féminin;Néllia;1
2017;35238;Rennes;Féminin;N'néné;1
2017;35238;Rennes;Féminin;Noëlla;1
2017;35238;Rennes;Féminin;Noor;1
2017;35238;Rennes;Féminin;Samiya;1
2017;35238;Rennes;Féminin;Sixtine;1
2017;35238;Rennes;Féminin;Theïla;1
2018;35238;Rennes;Féminin;Lauréline;2
2018;35238;Rennes;Féminin;Fatou;1
2018;35238;Rennes;Féminin;Livia;2
2018;35238;Rennes;Féminin;Hazel;1
2018;35238;Rennes;Féminin;Lucy;2
2018;35238;Rennes;Féminin;Lyanna;4
2018;35238;Rennes;Féminin;Isra-Layla;1
2018;35238;Rennes;Féminin;Janis;1
2018;35238;Rennes;Féminin;Joline;1
2018;35238;Rennes;Féminin;Kélya;1
2018;35238;Rennes;Féminin;Lexa;1
2018;35238;Rennes;Féminin;Leyli;1
2018;35238;Rennes;Féminin;Lily-Rose;1
2018;35238;Rennes;Féminin;Linoa;1
2018;35238;Rennes;Féminin;Méline;2
2018;35238;Rennes;Féminin;Lysa;1
2018;35238;Rennes;Féminin;Naëlya;2
2018;35238;Rennes;Féminin;Maolenn;1
2018;35238;Rennes;Féminin;Nazdar;1
2018;35238;Rennes;Féminin;Neela;1
2018;35238;Rennes;Féminin;Nerea;1
2018;35238;Rennes;Féminin;Noélia;1
2018;35238;Rennes;Féminin;Pénélope;1
2018;35238;Rennes;Féminin;Reinad;1
2018;35238;Rennes;Féminin;Shaïna;2
2018;35238;Rennes;Féminin;Rinad;1
2018;35238;Rennes;Féminin;Mariam;2
2018;35238;Rennes;Féminin;Risna;1
2018;35238;Rennes;Féminin;Kindia;1
2018;35238;Rennes;Féminin;Sâmiha;1
2018;35238;Rennes;Féminin;Mathilde;10
2018;35238;Rennes;Féminin;Sarobidy;1
2018;35238;Rennes;Féminin;Maëlie;6
2018;35238;Rennes;Féminin;Shanna;1
2018;35238;Rennes;Féminin;Maïwenn;15
2018;35238;Rennes;Féminin;Séréna;2
2018;35238;Rennes;Féminin;Lise-Aïa;1
2018;35238;Rennes;Féminin;Solène;1
2018;35238;Rennes;Féminin;Lucianna;1
2018;35238;Rennes;Féminin;Sophie;1
2018;35238;Rennes;Féminin;Mai;1
2018;35238;Rennes;Féminin;Tesnim;1
2018;35238;Rennes;Féminin;Malak;1
2018;35238;Rennes;Féminin;Tiana;1
2018;35238;Rennes;Féminin;Noa;2
2018;35238;Rennes;Féminin;Vivienne;1
2018;35238;Rennes;Féminin;Nada;1
2018;35238;Rennes;Féminin;Yalaïna;1
2018;35238;Rennes;Féminin;Nathania;1
2018;35238;Rennes;Féminin;Zaïna;1
2018;35238;Rennes;Féminin;Naÿla;1
2018;35238;Rennes;Féminin;Élise;2
2018;35238;Rennes;Féminin;Rose;46
2018;35238;Rennes;Féminin;Zehra-Asel;1
2018;35238;Rennes;Féminin;Nine;1
2018;35238;Rennes;Masculin;Benjamin;8
2018;35238;Rennes;Féminin;Salomé;6
2018;35238;Rennes;Masculin;Alan;2
2018;35238;Rennes;Féminin;Sara;2
2018;35238;Rennes;Masculin;Arthus;2
2018;35238;Rennes;Féminin;Princilia;1
2018;35238;Rennes;Masculin;Edouard;2
2018;35238;Rennes;Féminin;Sibylle;1
2018;35238;Rennes;Masculin;Elias;10
2018;35238;Rennes;Féminin;Sira;1
2018;35238;Rennes;Masculin;Elliott;2
2018;35238;Rennes;Féminin;Sitaghannah;1
2018;35238;Rennes;Masculin;Ewen;15
2018;35238;Rennes;Féminin;Souad;1
2018;35238;Rennes;Masculin;Félix;5
2018;35238;Rennes;Féminin;Soundousse;1
2018;35238;Rennes;Masculin;Alcide;1
2018;35238;Rennes;Féminin;Sylmie;1
2018;35238;Rennes;Masculin;Artur;1
2018;35238;Rennes;Féminin;Tatiana;1
2018;35238;Rennes;Féminin;Cali;3
2018;35238;Rennes;Féminin;Wenxi;1
2015;35238;RENNES;Féminin;Alexine;1
2018;35238;Rennes;Féminin;Yael;1
2018;35238;Rennes;Féminin;Alycia;1
2018;35238;Rennes;Masculin;Éwen;1
2015;35238;RENNES;Féminin;Alysson;1
2018;35238;Rennes;Masculin;Ezra;1
2018;35238;Rennes;Masculin;Malone;3
2018;35238;Rennes;Masculin;Filimoehala;1
2015;35238;RENNES;Féminin;Aylin;1
2018;35238;Rennes;Masculin;Louenn;2
2018;35238;Rennes;Masculin;Jason;1
2018;35238;Rennes;Masculin;Louis;48
2015;35238;RENNES;Féminin;Aëlynn;1
2018;35238;Rennes;Masculin;Lucien;12
2018;35238;Rennes;Masculin;Mathis;20
2018;35238;Rennes;Masculin;Goulwenn;1
2015;35238;RENNES;Féminin;Christela;1
2018;35238;Rennes;Masculin;Gwendal;1
2018;35238;Rennes;Masculin;Maximilien;3
2018;35238;Rennes;Masculin;Léo;42
2015;35238;RENNES;Féminin;Fila;1
2018;35238;Rennes;Masculin;Léonard;9
2015;35238;RENNES;Féminin;Gwenvred;1
2018;35238;Rennes;Masculin;Icham;1
2018;35238;Rennes;Masculin;Lénaël;1
2018;35238;Rennes;Masculin;Imrane;1
2015;35238;RENNES;Féminin;Jihanne;1
2018;35238;Rennes;Masculin;Ishaq;1
2018;35238;Rennes;Masculin;Loeiz;1
2018;35238;Rennes;Masculin;Iyad;1
2015;35238;RENNES;Féminin;Klervie;1
2018;35238;Rennes;Masculin;Jarod;1
2015;35238;RENNES;Féminin;Kym;1
2018;35238;Rennes;Masculin;Joe;1
2018;35238;Rennes;Masculin;Luc-Evan;1
2018;35238;Rennes;Masculin;Kélian;1
2015;35238;RENNES;Féminin;Laïcka;1
2018;35238;Rennes;Masculin;Keyjhann;1
2018;35238;Rennes;Masculin;Mahir;1
2018;35238;Rennes;Masculin;Leonard;1
2015;35238;RENNES;Féminin;Désirée;1
2018;35238;Rennes;Masculin;Llivan;1
2018;35238;Rennes;Masculin;Mélen;1
2018;35238;Rennes;Masculin;Lomé;1
2015;35238;RENNES;Féminin;Gaétane;1
2018;35238;Rennes;Masculin;Loussayi;1
2018;35238;Rennes;Masculin;Nilan;1
2018;35238;Rennes;Masculin;Lyham;1
2015;35238;RENNES;Féminin;Jollanare;1
2018;35238;Rennes;Masculin;Pablo;8
2018;35238;Rennes;Masculin;Roxel;1
2018;35238;Rennes;Féminin;Amy;1
2018;35238;Rennes;Masculin;Salim;1
2018;35238;Rennes;Féminin;Anliati;1
2015;35238;RENNES;Féminin;Keytaah;1
2018;35238;Rennes;Féminin;Arin;1
2018;35238;Rennes;Masculin;Tristan;3
2018;35238;Rennes;Féminin;Arwenn;1
2015;35238;RENNES;Féminin;Laoura;1
2018;35238;Rennes;Féminin;Aslihan;1
2015;35238;RENNES;Féminin;Liepa;1
2018;35238;Rennes;Féminin;Aurora;1
2018;35238;Rennes;Masculin;Terance;1
2018;35238;Rennes;Féminin;Izïa;2
2018;35238;Rennes;Masculin;Tidjane;1
2018;35238;Rennes;Féminin;Briega;1
2018;35238;Rennes;Masculin;Tsetsen;1
2018;35238;Rennes;Féminin;Camélya;1
2018;35238;Rennes;Masculin;Vatchi;1
2018;35238;Rennes;Féminin;Chadine;1
2018;35238;Rennes;Masculin;Wael;1
2018;35238;Rennes;Féminin;Julia;20
2015;35238;RENNES;Féminin;Lindsay;1
2018;35238;Rennes;Féminin;Dalys;1
2018;35238;Rennes;Masculin;Wissam;1
2018;35238;Rennes;Féminin;Diahoumba;1
2018;35238;Rennes;Masculin;Youen;2
2018;35238;Rennes;Féminin;Kara;2
2018;35238;Rennes;Masculin;Ziad;1
2018;35238;Rennes;Féminin;Dila;1
2015;35238;RENNES;Féminin;Marie-Juliette;1
2018;35238;Rennes;Féminin;Domitille;1
2018;35238;Rennes;Masculin;Hadrien;3
2018;35238;Rennes;Féminin;Elvire;1
2018;35238;Rennes;Masculin;Ahmed-Ilyès;1
2018;35238;Rennes;Féminin;Emmanuella-Maria;1
2016;35238;Rennes;Féminin;Zayra;1
2018;35238;Rennes;Féminin;Evelyne;1
2018;35238;Rennes;Masculin;Ismaël;3
2018;35238;Rennes;Féminin;Lilou;8
2016;35238;Rennes;Féminin;Inaya;10
2018;35238;Rennes;Féminin;Germine;1
2018;35238;Rennes;Masculin;Brisley;1
2018;35238;Rennes;Féminin;Lune;2
2016;35238;Rennes;Féminin;Eslem;1
2018;35238;Rennes;Féminin;Jessy;1
2018;35238;Rennes;Masculin;Kaylan;2
2018;35238;Rennes;Féminin;Léna;22
2016;35238;Rennes;Féminin;Leïla;10
2018;35238;Rennes;Féminin;Jinane;1
2018;35238;Rennes;Masculin;Edson;1
2018;35238;Rennes;Féminin;Kelïg;1
2016;35238;Rennes;Féminin;Gwendy;1
2018;35238;Rennes;Masculin;Mouhamadou-Toura;1
2018;35238;Rennes;Masculin;Lowen;2
2018;35238;Rennes;Masculin;Ruben;5
2016;35238;Rennes;Féminin;Hava;1
2018;35238;Rennes;Masculin;Naoh;1
2016;35238;Rennes;Féminin;Lison;4
2018;35238;Rennes;Masculin;Railey;1
2018;35238;Rennes;Féminin;Ayna;1
2018;35238;Rennes;Masculin;Ryley;1
2018;35238;Rennes;Féminin;Bahia;1
2018;35238;Rennes;Masculin;Selvan;1
2016;35238;Rennes;Féminin;Ilana;1
2018;35238;Rennes;Masculin;Sem;1
2016;35238;Rennes;Féminin;Kamila;1
2018;35238;Rennes;Masculin;Shammah;1
2018;35238;Rennes;Féminin;Daya;1
2018;35238;Rennes;Masculin;Théo;24
2016;35238;Rennes;Féminin;Klara;1
2018;35238;Rennes;Masculin;Sixte;1
2018;35238;Rennes;Féminin;Eliette;1
2018;35238;Rennes;Masculin;Stanislas;1
2016;35238;Rennes;Féminin;Siobhan;1
2018;35238;Rennes;Masculin;Thaïs;1
2018;35238;Rennes;Féminin;Enara;1
2018;35238;Rennes;Masculin;Warren;3
2016;35238;Rennes;Féminin;Mathilde;13
2018;35238;Rennes;Masculin;Vong-Louis;1
2016;35238;Rennes;Féminin;Lizie;1
2018;35238;Rennes;Masculin;Younous;1
2016;35238;Rennes;Féminin;Lyne;1
2018;35238;Rennes;Masculin;Yvann;1
2018;35238;Rennes;Féminin;Goundoba;1
2018;35238;Rennes;Masculin;Zaher;1
2016;35238;Rennes;Féminin;Malice;1
2018;35238;Rennes;Féminin;Ambre;29
2016;35238;Rennes;Féminin;Maribella;1
2018;35238;Rennes;Féminin;Amaya;4
2016;35238;Rennes;Féminin;Maryame;1
2018;35238;Rennes;Féminin;Cyrielle;3
2017;35238;Rennes;Masculin;Ivan;1
2018;35238;Rennes;Féminin;Emie;2
2018;35238;Rennes;Féminin;Io;1
2018;35238;Rennes;Féminin;Emy;10
2017;35238;Rennes;Masculin;Jayann;1
2018;35238;Rennes;Féminin;Eva;16
2017;35238;Rennes;Masculin;Jehovahni;1
2018;35238;Rennes;Masculin;Amaury;4
2017;35238;Rennes;Masculin;Mathias;4
2018;35238;Rennes;Masculin;Auguste;3
2017;35238;Rennes;Masculin;Kaiss;1
2018;35238;Rennes;Masculin;Camille;14
2018;35238;Rennes;Féminin;Lilya;1
2018;35238;Rennes;Masculin;Elliot;4
2017;35238;Rennes;Masculin;Kaylam;1
2018;35238;Rennes;Masculin;Arijan;1
2017;35238;Rennes;Masculin;Ken;1
2018;35238;Rennes;Masculin;Arnaud;1
2017;35238;Rennes;Masculin;Kéwan;1
2018;35238;Rennes;Masculin;Auriel;1
2017;35238;Rennes;Masculin;Konann;1
2018;35238;Rennes;Masculin;Batbileg;1
2018;35238;Rennes;Féminin;Madie;1
2018;35238;Rennes;Masculin;Bichara;1
2017;35238;Rennes;Masculin;Lassina;1
2018;35238;Rennes;Masculin;Björn;1
2017;35238;Rennes;Masculin;Lilouan;1
2018;35238;Rennes;Masculin;Braham;1
2018;35238;Rennes;Féminin;Mounya;1
2018;35238;Rennes;Masculin;Camilo;1
2017;35238;Rennes;Masculin;Louqmân;1
2014;35238;RENNES;Masculin;Ezéquièl;1
2017;35238;Rennes;Masculin;Malonn;1
2014;35238;RENNES;Masculin;Gino;1
2018;35238;Rennes;Féminin;Rania;3
2014;35238;RENNES;Masculin;Haaron;1
2017;35238;Rennes;Masculin;Eliot;2
2014;35238;RENNES;Masculin;Idir;1
2017;35238;Rennes;Masculin;Ezio;6
2014;35238;RENNES;Masculin;Isaya;1
2018;35238;Rennes;Féminin;Noëlie;1
2014;35238;RENNES;Masculin;Ismael;1
2017;35238;Rennes;Masculin;Abdoul-karim;1
2014;35238;RENNES;Masculin;Jaber;1
2018;35238;Rennes;Féminin;Oumnia;1
2014;35238;RENNES;Masculin;Kaan;1
2017;35238;Rennes;Masculin;Adel;1
2014;35238;RENNES;Masculin;Keyan;1
2018;35238;Rennes;Féminin;Sati;1
2014;35238;RENNES;Masculin;Khim;1
2017;35238;Rennes;Masculin;Briec;1
2014;35238;RENNES;Masculin;Liwan;1
2018;35238;Rennes;Féminin;Yuna-Mae;1
2014;35238;RENNES;Masculin;Madec;1
2017;35238;Rennes;Masculin;Carlos;1
2014;35238;RENNES;Masculin;Malamine;1
2018;35238;Rennes;Féminin;Zoé;16
2014;35238;RENNES;Masculin;Mickael;1
2017;35238;Rennes;Masculin;Dwayne-Jordan;1
2014;35238;RENNES;Masculin;Mourad;1
2015;35238;RENNES;Féminin;Maysoun;1
2014;35238;RENNES;Masculin;Nereo;1
2017;35238;Rennes;Masculin;Elaïdjah;1
2014;35238;RENNES;Masculin;Nohann;1
2017;35238;Rennes;Masculin;Gaétan;1
2014;35238;RENNES;Masculin;Ouwayss;1
2015;35238;RENNES;Féminin;Meï;1
2014;35238;RENNES;Masculin;Ozan;1
2015;35238;RENNES;Féminin;Nessy;1
2014;35238;RENNES;Masculin;Paul-Augustin;1
2015;35238;RENNES;Féminin;Nilya;1
2014;35238;RENNES;Masculin;Pavel;1
2017;35238;Rennes;Masculin;Lukas;2
2014;35238;RENNES;Masculin;Raylan;1
2015;35238;RENNES;Féminin;Ojaswi;1
2014;35238;RENNES;Masculin;Risty;1
2017;35238;Rennes;Masculin;Imrani;1
2014;35238;RENNES;Masculin;Ryley;1
2015;35238;RENNES;Féminin;Sacha;1
2014;35238;RENNES;Masculin;Saliou;1
2017;35238;Rennes;Masculin;Solaiman;1
2014;35238;RENNES;Masculin;Shaheer;1
2017;35238;Rennes;Masculin;Sosthenn;1
2014;35238;RENNES;Masculin;Theo;1
2017;35238;Rennes;Masculin;Stany;1
2014;35238;RENNES;Masculin;Yoen;1
2017;35238;Rennes;Masculin;Swaly;1
2012;35238;RENNES;Féminin;Anaïs;17
2015;35238;RENNES;Féminin;Victoria-Clémentine;1
2012;35238;RENNES;Féminin;Naomi;6
2017;35238;Rennes;Masculin;Thiméo;1
2012;35238;RENNES;Féminin;Ellie;6
2015;35238;RENNES;Féminin;Évéana;1
2012;35238;RENNES;Féminin;Lylou;5
2017;35238;Rennes;Masculin;Younes;3
2012;35238;RENNES;Féminin;Eglantine;4
2015;35238;RENNES;Masculin;Ruben;10
2012;35238;RENNES;Féminin;Fatima;3
2017;35238;Rennes;Masculin;Ziad;1
2012;35238;RENNES;Féminin;Nolwenn;2
2017;35238;Rennes;Masculin;Saifullah;2
2012;35238;RENNES;Féminin;Ritej;2
2015;35238;RENNES;Masculin;Nolhan;4
2012;35238;RENNES;Féminin;Sixtine;2
2017;35238;Rennes;Masculin;Zéphyr;1
2012;35238;RENNES;Féminin;Lizzie;2
2015;35238;RENNES;Masculin;Muhammed;3
2012;35238;RENNES;Féminin;Emie;2
2017;35238;Rennes;Masculin;Liham;1
2012;35238;RENNES;Féminin;Noélyne;1
2015;35238;RENNES;Masculin;Abdellah;2
2012;35238;RENNES;Féminin;Rhaïna;1
2017;35238;Rennes;Masculin;Nayem;2
2012;35238;RENNES;Féminin;Romie;1
2015;35238;RENNES;Masculin;Edenn;2
2012;35238;RENNES;Féminin;Séraphine;1
2015;35238;RENNES;Masculin;Fadi;2
2012;35238;RENNES;Féminin;Talia;1
2015;35238;RENNES;Masculin;Gatien;2
2012;35238;RENNES;Féminin;Thyawen;1
2015;35238;RENNES;Masculin;Iwen;2
2012;35238;RENNES;Féminin;Tahira;1
2017;35238;Rennes;Masculin;Nino;16
2012;35238;RENNES;Féminin;Tatiana;1
2015;35238;RENNES;Masculin;Nao;2
2012;35238;RENNES;Féminin;Ombéline;1
2017;35238;Rennes;Masculin;Manassé;1
2012;35238;RENNES;Féminin;Tiana;1
2015;35238;RENNES;Masculin;Sohann;2
2012;35238;RENNES;Féminin;Tuba;1
2015;35238;RENNES;Masculin;Amjad;1
2012;35238;RENNES;Féminin;Lolane;1
2017;35238;Rennes;Féminin;Perrine;1
2012;35238;RENNES;Féminin;Migane;1
2015;35238;RENNES;Masculin;Aurélien;1
2012;35238;RENNES;Féminin;Mame-Diarra;1
2017;35238;Rennes;Féminin;Rose-Aimée;1
2012;35238;RENNES;Féminin;Loeiza;1
2017;35238;Rennes;Féminin;Saïrah;1
2012;35238;RENNES;Féminin;Mariami;1
2015;35238;RENNES;Masculin;Cillian;1
2012;35238;RENNES;Féminin;Lycia;1
2017;35238;Rennes;Féminin;Shana;1
2012;35238;RENNES;Féminin;Maryline;1
2015;35238;RENNES;Masculin;Damien;1
2012;35238;RENNES;Féminin;Matéa;1
2017;35238;Rennes;Féminin;Sohila;1
2012;35238;RENNES;Féminin;Maylinn;1
2015;35238;RENNES;Masculin;Elwann;1
2012;35238;RENNES;Féminin;Florine;1
2017;35238;Rennes;Féminin;Ysance;2
2012;35238;RENNES;Féminin;Fréhel;1
2015;35238;RENNES;Masculin;Gilaby;1
2012;35238;RENNES;Féminin;Gnama;1
2017;35238;Rennes;Féminin;Lénna;1
2012;35238;RENNES;Féminin;Kya;1
2015;35238;RENNES;Féminin;Olivia;14
2014;35238;RENNES;Féminin;Jade;36
2017;35238;Rennes;Féminin;Mila;31
2014;35238;RENNES;Féminin;Clara;20
2015;35238;RENNES;Féminin;Salomé;6
2014;35238;RENNES;Féminin;Assia;9
2018;35238;Rennes;Féminin;Hafsa;4
2014;35238;RENNES;Féminin;Ana;5
2015;35238;RENNES;Féminin;Mélissa;3
2014;35238;RENNES;Féminin;Youna;5
2015;35238;RENNES;Féminin;Cléophée;2
2014;35238;RENNES;Féminin;Elif;3
2015;35238;RENNES;Féminin;Hanna;2
2014;35238;RENNES;Féminin;Lilwen;3
2018;35238;Rennes;Féminin;Bella-Christ;1
2014;35238;RENNES;Féminin;Liv;3
2018;35238;Rennes;Féminin;Jade;29
2014;35238;RENNES;Féminin;Sophie;3
2018;35238;Rennes;Féminin;Cassis;1
2014;35238;RENNES;Féminin;Amaïa;2
2015;35238;RENNES;Féminin;Maïna;2
2014;35238;RENNES;Féminin;Inayah;2
2015;35238;RENNES;Féminin;Mélusine;2
2014;35238;RENNES;Féminin;Jasmine;2
2015;35238;RENNES;Féminin;Afnane;1
2014;35238;RENNES;Féminin;Louisie;2
2015;35238;RENNES;Féminin;Alina;1
2014;35238;RENNES;Féminin;Luce;2
2018;35238;Rennes;Féminin;Esraa;1
2014;35238;RENNES;Féminin;Noélie;2
2015;35238;RENNES;Féminin;Anirlan;1
2014;35238;RENNES;Féminin;Rabia;2
2015;35238;RENNES;Féminin;Anya;1
2014;35238;RENNES;Féminin;Tamia;2
2018;35238;Rennes;Féminin;Goundo-Zahira;1
2014;35238;RENNES;Féminin;Abigaïl;1
2018;35238;Rennes;Féminin;Lison;7
2014;35238;RENNES;Féminin;Analie;1
2015;35238;RENNES;Féminin;Yaëlle;5
2014;35238;RENNES;Féminin;Apoline;1
2018;35238;Rennes;Féminin;Inaïa;1
2014;35238;RENNES;Féminin;Appoline;1
2015;35238;RENNES;Féminin;Sibylle;4
2014;35238;RENNES;Féminin;Blessing;1
2015;35238;RENNES;Féminin;Caroline;1
2014;35238;RENNES;Féminin;Cassiopée;1
2015;35238;RENNES;Féminin;Cauline;1
2014;35238;RENNES;Féminin;Eliya;1
2018;35238;Rennes;Féminin;Lahoucia;1
2014;35238;RENNES;Féminin;Elyssa;1
2018;35238;Rennes;Féminin;Lanah;1
2014;35238;RENNES;Féminin;Esra;1
2018;35238;Rennes;Masculin;Salmane;2
2014;35238;RENNES;Féminin;Ines;1
2018;35238;Rennes;Masculin;Nateo;1
2014;35238;RENNES;Féminin;Janice;1
2015;35238;RENNES;Féminin;Genesis;1
2014;35238;RENNES;Féminin;Kaylah;1
2015;35238;RENNES;Féminin;Harena;1
2014;35238;RENNES;Féminin;Kaylie;1
2018;35238;Rennes;Masculin;Solal;6
2014;35238;RENNES;Féminin;Laurenne;1
2018;35238;Rennes;Masculin;Priam;1
2014;35238;RENNES;Féminin;Leeloo;1
